player_name,team,pick,pid,pts,ast,stl,blk,treb,Ortg,drtg,year,ht,elevation (m),drafted,...16,...17
Kamali Chambers,Boston University,NA,39692,0.9565,0.2609,0.1304,0,0.3478,100.1,108.43,2016,5.11,4,0,NA,NA
Rogers Printup,UC Davis,NA,39731,1.05,0.15,0.2,0.1,0.85,76.3,100.473,2016,6.4,52,0,NA,NA
Ahmad Frost,Maryland Eastern Shore,NA,39734,3.1,1.8,0.35,0.05,1.45,105.1,113.512,2016,6,30,0,NA,NA
Christian Thompson,Southern Utah,NA,39772,4.3704,0.4074,0.2222,0.1481,2.4815,85.1,116.817,2016,6.7,1770,0,NA,NA
Antonio Vrankovic,Duke,NA,39773,0.8,0,0.2,0.2,1.4,78.2,85.2129,2016,7,120,0,NA,NA
Nathan Bain,Stephen F. Austin,NA,39778,2.1,0.3,0.2,0.25,1.6,104.5,91.0794,2016,6.6,96,0,NA,NA
CJ Williams,Stephen F. Austin,NA,39782,2.1852,1,0.1481,0.037,2.4815,87.7,93.1464,2016,6.7,96,0,NA,NA
Tyler Loose,Northern Colorado,NA,39799,0.7308,0.8846,0.5,0,1.3077,78,115.513,2016,6,1457,0,NA,NA
Mike Green,Northern Arizona,NA,39801,8.1852,2,0.8519,0,2.2963,84.5,115.964,2016,5.1,2101,0,NA,NA
Isaiah Thomas,Northern Arizona,NA,39803,1.8571,0.0714,0.0714,0.4643,1.6071,94.8,113.313,2016,6.9,2101,0,NA,NA
Steven Stanley,Northern Arizona,NA,39805,0.6667,0.3333,0,0,0.3333,76.9,118.586,2016,6.7,2101,0,NA,NA
Chris Clover,Saint Joseph's,NA,39817,0.4762,0.0476,0.0476,0,0.1905,41.9,105.076,2016,6.3,86,0,NA,NA
LaDarien Griffin,St. Bonaventure,NA,39818,0.5455,0,0,0.0909,0.4545,78.5,109.305,2016,6.7,435,0,NA,NA
Rafael Maia,Pittsburgh,NA,39822,2,0.5625,0.4688,0.1875,3.6562,111,97.9029,2016,6.9,328,0,NA,NA
Ronald Delph,Florida Atlantic,NA,39831,10.52,0.4,0.24,2.44,6.84,106.8,104.556,2016,7,3,0,NA,NA
Clint Nwosuh,Idaho St.,NA,39872,3.9167,0.8333,0.3333,0,1,88.4,111.537,2016,6.2,1391,0,NA,NA
David Crisp,Washington,NA,39877,7.1471,1.6471,0.8235,0.1176,2.4118,94.5,105.188,2016,6,29,0,NA,NA
Dominic Green,Washington,NA,39881,2.7,0.2333,0.1333,0.2333,1.1333,83.1,107.64,2016,6.6,29,0,NA,NA
Adonis Filer,Florida Atlantic,NA,39904,10.3,2.1333,0.9667,0.0667,4.8,94.8,107.165,2016,6.2,3,0,NA,NA
Paris Davis,Southern Utah,NA,39966,3.5,0.1818,0.2273,0.0455,1.4545,88.4,117.408,2016,6.3,1770,0,NA,NA
Joe Rahon,Saint Mary's,NA,40001,10.7647,5.3235,1.2941,0.4412,4.5294,109.4,97.4565,2016,6.2,152,0,NA,NA
Chris Silva,South Carolina,NA,40037,5.1613,0.1613,0.3871,0.8065,4.4194,99.2,91.2257,2016,6.9,95,0,NA,NA
Raiquan Clark,LIU Brooklyn,NA,40055,0,1,0,0,0,0,115.093,2016,6.4,19,0,NA,NA
Jacob Enevold Jensen,Drake,NA,40064,4.8571,0.3571,0.1071,0.4643,4.8571,107.7,106.561,2016,7,288,0,NA,NA
Khari Price,Southern Miss,NA,40071,9.2963,4.4444,1.1852,0.1481,3,105.4,107.643,2016,5.9,60,0,NA,NA
Jared Savage,Austin Peay,NA,40082,6.4118,0.7941,0.7059,0.0294,3.0294,121.5,109.28,2016,6.5,145,0,NA,NA
Cameron Lewis,Howard,NA,40109,1.3333,0.0556,0.2778,0.1111,1.3333,86.8,105.14,2016,6.8,54,0,NA,NA
Chuck Smith,Howard,NA,40110,0,0.1667,0,0,0.1667,52.9,114.432,2016,5.9,54,0,NA,NA
Jalen Jones,Howard,NA,40111,2.0741,0.2222,0.4074,0.1111,2.7407,98.6,104.979,2016,6.4,54,0,NA,NA
Nick Severado,Florida A&M,NA,40116,2.7059,0.5882,0.4706,0.4706,3,73,102.949,2016,6.8,48,0,NA,NA
Thomas Neff,Denver,NA,40144,6.0323,1.4839,0.8387,0.2258,2.7097,99,106.23,2016,6.5,1641,0,NA,NA
Ty Hudson,Clemson,NA,40154,2.3913,0.4783,0.2174,0,0.3913,100,105.539,2016,6.1,221,0,NA,NA
Mark Hughes,Wright St.,NA,40156,3.5625,1.2188,0.6875,0.1562,1.8438,108.1,99.0937,2016,6.4,268,0,NA,NA
Tanner Schmit,Central Arkansas,NA,40183,2.2692,0.1154,0.1538,0.2308,1,80,113.949,2016,6.8,101,0,NA,NA
Derrien King,Washington St.,NA,40255,3.8,0.64,0.2,0.16,1.92,86.8,110.668,2016,6.6,780,0,NA,NA
Pat Ingram,Idaho,NA,40286,3.2609,1.1304,0.3478,0.1304,1.4348,72.6,100.756,2016,6.2,790,0,NA,NA
Carter Holmes,Mississippi St.,NA,40363,0,0,0,0,0,0,115.081,2016,6,116,0,NA,NA
Paris Collins,Jackson St.,NA,40402,12.3939,1.8485,1.8788,0.6667,6,90.7,92.9321,2016,6.4,205,0,NA,NA
Thomas Capuano,Manhattan,NA,40413,5.0968,1.871,1.3871,0,1.6774,95.1,106.058,2016,5.11,81,0,NA,NA
Dalton Soffer,Seton Hall,NA,40439,0.8571,0.0714,0.0714,0,0.2143,147.2,97.0289,2016,6.5,77,0,NA,NA
Jehyve Floyd,Holy Cross,NA,40447,2.8621,0.4483,0.3448,0.7241,1.5517,95.2,101.373,2016,6.7,176,0,NA,NA
Matija Milin,Fairfield,NA,40454,8.1613,1.0323,0.2581,0.3548,3.6774,108.9,106.942,2016,6.9,226,0,NA,NA
J.R. Lyle,Milwaukee,NA,40502,4.0345,0.4138,0.3793,0.0345,0.7931,108.7,108.335,2016,6.2,207,0,NA,NA
Kyle Massie,UTSA,NA,40503,3.1111,0.4444,0.1111,0,0.2222,125.5,121.457,2016,5.1,302,0,NA,NA
Jovante' Spivey,Sam Houston St.,NA,40538,8.0333,2.3667,0.7667,0.0667,2.4333,97.4,105.68,2016,6,143,0,NA,NA
Cody Cambre,Northwestern St.,NA,40545,0.1,0.1,0,0,0.2,78.9,117.917,2016,6.4,37,0,NA,NA
Trevor Manuel,Oregon,NA,40570,1.25,0.375,0.125,1.125,0.875,66.2,94.4558,2016,6.9,136,0,NA,NA
David Pekarek,Fordham,NA,40578,5.2759,0.6552,0.3103,0.3793,2.069,84.1,104.939,2016,6.7,28,0,NA,NA
Austin Venable,Presbyterian,NA,40608,3.4074,0.037,0.1852,0.5185,1.9259,81.7,106.801,2016,6.9,207,0,NA,NA
Donta Hall,Alabama,NA,40633,2.8182,0.2121,0.4545,1.697,4.303,109.7,89.1852,2016,6.9,67,0,NA,NA
Jonathan Walker,Auburn,NA,40638,0.6,0,0,0,0.3,113.1,113.13,2016,6.3,201,0,NA,NA
Nathan Messer,Navy,NA,40649,1.5,0.5,0,0,0,283.8,110.171,2016,6.4,13,0,NA,NA
Trey Tate,Auburn,NA,40671,0,0,0,0,1,0,95.0372,2016,6.6,201,0,NA,NA
Ed Stephens,South Carolina St.,NA,40688,12.9375,1.5938,0.625,0.0312,2.4375,119.4,111.067,2016,6.2,76,0,NA,NA
Marquez Letcher-Ellis,Rice,NA,40726,10.1333,0.6333,0.7,1.1,4.6333,101.3,110.334,2016,6.7,14,0,NA,NA
Robin Jorch,Boise St.,NA,40736,1.6,0,0.1,0.1,0.75,92.9,105.698,2016,6.1,820,0,NA,NA
Joseff Smith,Alabama St.,NA,40740,0,0,0.1429,0,0,0,98.1165,2016,6.2,79,0,NA,NA
Amir Savon,Mississippi Valley St.,NA,40763,0.2857,0,0,0,0.2857,57.7,114.41,2016,6.7,344,0,NA,NA
Jaquan Lynch,Arkansas Pine Bluff,NA,40774,4.3529,1.0588,0.6471,0,1.3529,97.8,110.505,2016,6.3,69,0,NA,NA
Marcus Wallace,Arkansas Pine Bluff,NA,40776,4.5484,0.7742,0.7742,0,1.5484,82.7,111.843,2016,6.3,69,0,NA,NA
Marquis Cunningham,Arkansas Pine Bluff,NA,40777,5.9697,0.5758,0.4545,1.0303,3.1515,95.2,103.414,2016,6.8,69,0,NA,NA
Nigel Ribeiro,Grambling St.,NA,40782,10.5357,2.1429,1.4286,0.0357,2.7857,91,103.722,2016,5.1,92,0,NA,NA
Hayden Farquhar,Abilene Christian,NA,40791,2.2692,0.2692,0.1923,0.0385,1.5385,87.2,109.442,2016,6.7,524,0,NA,NA
Antoine Pittman,Bradley,NA,40841,8.0714,1.25,0.75,0.1786,2.3571,82.7,106.313,2016,6.1,183,0,NA,NA
Chris Clarke,Virginia Tech,NA,40845,8.4091,1.5,0.9545,0.0455,6.0455,104.4,99.2569,2016,6.6,629,0,NA,NA
Justin Robinson,Virginia Tech,NA,40846,7.2857,2.7714,0.6286,0.1143,1.8286,103.2,106.992,2016,6.1,629,0,NA,NA
Wade Martin,Louisiana Monroe,NA,40860,0.4545,0,0,0,0.5455,44.5,108.225,2016,6.5,21,0,NA,NA
Kyle Gullett,Southeast Missouri St.,NA,40878,1.5,0.5455,0.2727,0.0455,1.2727,84.4,112.84,2016,6.6,127,0,NA,NA
Akolda Manyang,Oklahoma,NA,40887,2.52,0,0.08,1.32,2.04,94.7,92.9052,2016,7,355,0,NA,NA
Kevin Dorsey,Minnesota,NA,40941,6.8462,1.4231,0.4615,0.2308,2.3077,87.5,108.501,2016,6,253,0,NA,NA
Rashaan Holloway,Massachusetts,NA,40951,5.1667,0.2333,0.2,0.6,3.0667,94.9,103.335,2016,6.11,65,0,NA,NA
Michael Ramey,Southern Miss,NA,40977,5.1481,0.3333,0.2222,0,1.3333,97.2,111.964,2016,6.5,60,0,NA,NA
Brandon Sampson,LSU,NA,40999,3.963,0.8148,0.4444,0.1111,1.1852,91.8,108.745,2016,6.5,12,0,NA,NA
E'Torrion Wilridge,Georgia,NA,41009,1.303,0.6061,0.0606,0.3333,1.3636,86.9,103.824,2016,6.6,222,0,NA,NA
George Davis III,Central Connecticut,NA,41052,0,0,0,0,0,0,121.497,2016,6,44,0,NA,NA
Braeden Anderson,Seton Hall,NA,41068,0.7368,0.0526,0.1579,0.0526,1.3684,88,95.8912,2016,6.9,77,0,NA,NA
Glynn Watson Jr.,Nebraska,NA,41082,8.5882,2.4412,1.1765,0.0882,1.8529,100.3,103.775,2016,6,358,0,NA,NA
D'Angelo McBride,Bradley,NA,41101,0.75,0,0.125,0.125,0.75,52.1,103.621,2016,6.4,183,0,NA,NA
Connor Joy,New Mexico,NA,41102,1,0,0,0,0,38.5,111.447,2016,6.4,1577,0,NA,NA
David Cunningham,Nevada,NA,41103,0.1667,0.0833,0,0,0.25,86,102.082,2016,6.4,1392,0,NA,NA
Justin Botteri,Nevada,NA,41104,0,0,0,0,0,0,111.497,2016,6.5,1392,0,NA,NA
James Holder,Georgia Southern,NA,41113,1.5,0,0,0,0,69.6,118.651,2016,6.1,77,0,NA,NA
Kendall Smith,Cal St. Northridge,NA,41131,14.95,3,1.05,0.05,3,93.2,109.284,2016,6.3,269,0,NA,NA
Patrick Muldoon,Eastern Illinois,NA,41139,4.3214,0.4643,0.4286,0.0714,2.8571,88.6,107.374,2016,6.7,211,0,NA,NA
Jacob Kilgore,Marshall,NA,41154,1.2857,0.0714,0.2143,0.0714,0.4286,132.2,109.267,2016,6.5,166,0,NA,NA
Tre Hansbrough,Tennessee Tech,NA,41175,2.15,0.8,0.1,0.05,0.95,101.6,110.149,2016,6.3,340,0,NA,NA
ShawnDre' Jones,Richmond,NA,41180,14.6562,3.5625,0.7812,0.0625,2.25,111.3,111.221,2016,5.11,47,0,NA,NA
Mark Gray,Grambling St.,NA,41188,7,0.4286,0.4286,0.1429,4.5,89.7,105.517,2016,6.6,92,0,NA,NA
Ervins Meznieks,Boston College,NA,41202,3.5312,0.9688,0.5,0.0938,2,89,108.039,2016,6.7,47,0,NA,NA
Chad Culbreath,Murray St.,NA,41226,3.3333,1.1429,0.619,0,1.0952,82.8,101.624,2016,5.9,160,0,NA,NA
A.J. Patty,Murray St.,NA,41231,1.1875,0,0,0.125,1.25,86.5,103.649,2016,6.9,160,0,NA,NA
Devin Thornton,SIU Edwardsville,NA,41233,1.6667,0.5238,0.2857,0.1429,0.7619,81,107.839,2016,6.5,172,0,NA,NA
Jaylin Stewart,Southeast Missouri St.,NA,41234,1.7917,0.0833,0.2083,0.0417,1.7083,84.6,107.484,2016,6.7,127,0,NA,NA
Jordan Hunter,Saint Mary's,NA,41240,0.8462,0.1154,0.0769,0.1538,0.8462,88.1,88.3407,2016,6.1,152,0,NA,NA
Doral Moore,Wake Forest,NA,41241,3.8,0.0333,0.2,0.8,2.5667,101.4,101.592,2016,7.1,291,0,NA,NA
Mladen Djordjevic,San Francisco,NA,41256,1.35,0.25,0.2,0.05,0.55,81.3,113.632,2016,6.3,102,0,NA,NA
Nate Renfro,San Francisco,NA,41258,3.8929,0.3929,0.5,0.6071,2.8929,95.8,108.932,2016,6.7,102,0,NA,NA
Marquill Smith,San Francisco,NA,41263,1.4444,0.2222,0.1111,0,0.7778,65.5,113.592,2016,6.4,102,0,NA,NA
Junior Robinson,Mount St. Mary's,NA,41299,12.5455,3.0909,1.1515,0,1.8182,96.3,101.747,2016,5.5,163,0,NA,NA
Antonio Blakeney,LSU,NA,41355,12.5758,0.9394,0.6667,0.1515,3.4545,112.7,109.371,2016,6.4,12,0,NA,NA
Rasheed Brooks,Mississippi,NA,41357,8.3438,1.625,1.3125,0.3125,3.2812,100.4,102.334,2016,6.5,155,0,NA,NA
Terence Davis,Mississippi,NA,41358,1.8947,0.3158,0.3684,0.1053,0.9474,95.1,101.163,2016,6.4,155,0,NA,NA
Chad Brown,UCF,NA,41368,0.4,0,0,0.2,1,78.1,107.692,2016,6.9,28,0,NA,NA
Sedrick Barefield,SMU,NA,41371,0,0.4,0,0,0.8,26.6,96.1082,2016,6.2,177,0,NA,NA
Jordan Madrid-Andrews,Chicago St.,NA,41444,3.7931,0.2414,0.2759,0.2414,3.5862,88.6,112.367,2016,6.8,181,0,NA,NA
Evan Dourdas,Syracuse,NA,41471,0,0,0,0,0,0,111.161,2016,6,116,0,NA,NA
Carlton Bragg Jr.,Kansas,NA,41476,3.6486,0.4054,0.3784,0.1892,2.3784,106.1,93.4923,2016,6.9,310,0,NA,NA
Abdulai Bundu,Quinnipiac,NA,41518,7.3667,0.3333,0.2333,0.4333,6.6,103.8,102.488,2016,6.6,33,0,NA,NA
Andrew Robinson,Quinnipiac,NA,41520,2.0769,0.1154,0.1154,0,0.9615,89.7,105.769,2016,6.6,33,0,NA,NA
C.J. Bryce,UNC Wilmington,NA,41524,10,0.6774,0.871,0.0645,4.1935,105.9,101.597,2016,6.5,11,0,NA,NA
Malik Hluchoweckyj,Bowling Green,NA,41533,1,0.2857,0.1429,0,0.4286,108.8,110.114,2016,6.1,212,0,NA,NA
Khalil Iverson,Wisconsin,NA,41534,2.5588,0.6176,0.3529,0.5882,1.8529,88.3,99.2693,2016,6.5,269,0,NA,NA
Ty Cockfield,Stetson,NA,41541,6,0.625,0.5,0.125,1.75,80.1,115.83,2016,6,17,0,NA,NA
A.J. Cockrell,UTSA,NA,41549,2.5862,0.2414,0.2414,0.1724,1.9655,87.8,118.005,2016,6.8,302,0,NA,NA
Scott King,Fairfield,NA,41550,3.0417,0.6667,0.1667,0.3333,1.8333,93.6,104.077,2016,6.9,226,0,NA,NA
Marlon Hunter,Western Kentucky,NA,41551,3.9667,0.3,0.6,0.0667,1.7,100.6,108.216,2016,6.2,161,0,NA,NA
John Middleton,Utah St.,NA,41576,1.75,0,0.25,0,0.5,87.8,108.285,2016,6.4,1459,0,NA,NA
Matt Maloney,Manhattan,NA,41577,0.5263,0,0.1053,0.0526,0.3158,59.4,107.666,2016,6.1,81,0,NA,NA
J.D. Paige,Colorado St.,NA,41589,4.6875,1.3438,0.375,0.2188,1.8125,92.7,110.291,2016,6.3,1525,0,NA,NA
Faith Pope,UT Arlington,NA,41599,4.2812,0.5938,0.375,0.3438,2.5625,109.9,94.9069,2016,6.7,189,0,NA,NA
Daniel Peace,Troy,NA,41600,4.4138,3.069,1.3448,0.0345,1.8276,73.5,107.186,2016,6.1,153,0,NA,NA
Shawn Hopkins,Troy,NA,41603,3.7778,0.4444,0.2593,0.1481,2.2963,89.9,109.1,2016,6.5,153,0,NA,NA
Tyler Singleton,Incarnate Word,NA,41618,4.0909,1.2727,0.4091,0.0455,1.4091,89.5,110.37,2016,6.3,198,0,NA,NA
Ty Gibson,Eastern Washington,NA,41641,1.24,0.24,0.12,0,0.6,107.1,115.314,2016,6.3,745,0,NA,NA
George Kiernan,Navy,NA,41655,0,0,0,0,1,0,86.3608,2016,6.7,13,0,NA,NA
Tyler Harris,Arizona St.,NA,41683,0,0.125,0,0,0.25,0,108.761,2016,6.5,354,0,NA,NA
Jon Elmore,Marshall,NA,41709,15.24,5.8,0.76,0.12,3.4,109.7,112.909,2016,6.3,166,0,NA,NA
Robert Carter,Maryland,NA,41721,12.4,1.8857,0.8286,1.2571,6.9429,112.2,94.755,2016,6.9,40,0,NA,NA
Russell Woods,Missouri,NA,41734,2.7586,0.3103,0.1379,0.2414,2.6552,98.6,107.138,2016,6.8,228,0,NA,NA
Benji Bell,Florida St.,NA,41747,3.8182,0.8788,0.303,0,1.0303,102.5,106.979,2016,6.4,24,0,NA,NA
Rayjon Tucker,Florida Gulf Coast,NA,41759,6.0645,0.7419,0.3871,0.1935,2.7419,112.7,104.398,2016,6.5,6,0,NA,NA
Thomas Rivera,Maryland Eastern Shore,NA,41799,4.3214,3.3214,0.9286,0.0714,1.8571,79.4,110.436,2016,5.11,30,0,NA,NA
Julius Johnson,Richmond,NA,41811,1.3846,0.2308,0.0385,0.1538,0.8462,83.7,110.917,2016,6.3,47,0,NA,NA
Glorind Lisha,Loyola Chicago,NA,41902,0.5,0,0,0,0,138.1,109.7,2016,6.2,179,0,NA,NA
Michael Schwieterman,Dayton,NA,41917,0,0,0,0,0,0,100.986,2016,6.3,237,0,NA,NA
Ganlandou Cisse,LIU Brooklyn,NA,41924,0.5714,0,0,0,0.1429,200,110.797,2016,6.9,19,0,NA,NA
Hayden Schenck,Utah Valley,NA,41928,6.2,1.76,0.92,0.36,4.12,96.9,103.678,2016,6.4,1402,0,NA,NA
Dylan Sanford,Western Kentucky,NA,41938,1.3333,0,0,0,0.3333,64.7,117.471,2016,6.1,161,0,NA,NA
Steven Enoch,Connecticut,NA,41943,1.6296,0.037,0.037,0.1111,1.4815,103.4,97.3264,2016,6.11,188,0,NA,NA
Jamaal Robateau,Gardner Webb,NA,41979,2.4545,0.5455,0.3182,0.0455,1.6818,80.3,106.39,2016,6.5,261,0,NA,NA
Dylan Ennis,Oregon,NA,41987,2,2,0,0,1,93.6,107.678,2016,6.2,136,0,NA,NA
Quavius Copeland,Middle Tennessee,NA,42025,4.6061,1.7879,0.3636,0,0.8788,86.2,104.081,2016,6,191,0,NA,NA
Stephen Lennox,Idaho St.,NA,42033,2.6,0.16,0.04,0.2,2.68,93.2,106.269,2016,6.8,1391,0,NA,NA
Tyler Seibring,Elon,NA,42048,9.7333,1.9,0.5,0.5333,4.7,118.1,107.001,2016,6.8,216,0,NA,NA
Lukas Meisner,Columbia,NA,42067,4.1562,0.6875,0.2812,0.4688,3.2188,109.2,101.811,2016,6.8,42,0,NA,NA
Steven Soukup,Iowa,NA,42075,0,0.1667,0,0,0.6667,18.7,97.4914,2016,6.4,219,0,NA,NA
Demetre Rivers,Mercer,NA,42106,9.9375,0.9062,0.375,0.25,3.2812,107.4,108.842,2016,6.8,133,0,NA,NA
Ray Kasongo,Tennessee,NA,42132,1.4091,0.0455,0.0455,0.3182,1.4545,105.1,104.464,2016,6.8,286,0,NA,NA
Deondre Burns,Arkansas Little Rock,NA,42179,1.25,0.125,0.3125,0.0625,0.5,94.8,90.1529,2016,6.2,83,0,NA,NA
Randy Cruzet,San Francisco,NA,42199,1,0,0,0,0,59.4,119.198,2016,5.1,102,0,NA,NA
Eric Rwahwire,UC Riverside,NA,42203,1.625,0.5,0,0,0.75,68.4,107.384,2016,6.5,323,0,NA,NA
Primitivo Gomez,UC Riverside,NA,42206,2.3,0.1,0.2,0,1.7,75.1,105.378,2016,6.5,323,0,NA,NA
C.J. Burks,Marshall,NA,42247,8.7879,1.8485,0.9697,0.0606,2,110.2,110.931,2016,6.3,166,0,NA,NA
Craig Victor II,LSU,NA,42261,11.48,0.8,1,0.64,5.56,101.2,104.284,2016,6.9,12,0,NA,NA
Kobie Eubanks,Texas A&M,NA,42282,1.5,0.375,0.375,0,1.25,115.8,85.846,2016,6.5,30,0,NA,NA
Jonathan Laurent,Rutgers,NA,42289,8.2692,0.8462,0.5,0.1538,5.2692,97.6,112.445,2016,6.6,28,0,NA,NA
Codey McElroy,Oklahoma St.,NA,42310,0,0,0,0,0,0,111.375,2016,6.6,286,0,NA,NA
Stuart Nezlek,Iowa St.,NA,42315,0.2857,0,0,0,0.1429,34.7,109.596,2016,6.1,291,0,NA,NA
Randy Holmes,Bethune Cookman,NA,42322,5.8667,0.8333,0.6333,0.2333,3.8333,92.7,109.771,2016,6.5,2,0,NA,NA
Trevon Seymore,Coppin St.,NA,42324,10.3182,4.1818,1.3182,0.3182,4.9091,91.2,108.8,2016,6.4,10,0,NA,NA
Andrew Bastien,Utah Valley,NA,42327,2.875,0.25,0.2083,1.2917,4,94.1,101.209,2016,6.9,1402,0,NA,NA
Marquel Ingram,Bethune Cookman,NA,42328,2.3846,0.6154,0.2308,0,1.3077,82.6,112.885,2016,6.2,2,0,NA,NA
James Sylvester,Coppin St.,NA,42332,10.0385,1.4231,0.8846,0.1538,3.5,101.3,110.299,2016,6,10,0,NA,NA
Daniel Andrews,Army,NA,42334,0.5,0,0.5,0,0.5,26.1,80.238,2016,6.7,259,0,NA,NA
Lovell Cabbil,Liberty,NA,42367,9.5517,2.5172,1.3448,0.2759,3.1034,92.1,107.274,2016,6.3,282,0,NA,NA
Marc Gosselin,Western Carolina,NA,42375,3.2333,0.8333,0.4333,0.1667,3.7,101.9,107.608,2016,6.7,640,0,NA,NA
Christian Cunningham,Jacksonville St.,NA,42411,4.4348,0.3478,0.3478,1.6087,4.3043,114.4,104.895,2016,6.6,205,0,NA,NA
Andre Statam,Jacksonville St.,NA,42412,3.3793,0.4138,0.069,0.0345,1.5517,100.5,112.612,2016,6.6,205,0,NA,NA
Treshaad Williams,Morehead St.,NA,42417,2.6765,0.2353,0.2647,0.0294,2,120.6,105.262,2016,6.5,304,0,NA,NA
Lyles Davis,Clemson,NA,42436,0,0.3333,0,0,0,54.7,111.428,2016,5.11,221,0,NA,NA
Jordan Andrews,Youngstown St.,NA,42443,7.8333,0.8333,0.6667,0.1,2.8,92.8,114.62,2016,6.5,286,0,NA,NA
Jimmy Whitt,Arkansas,NA,42446,6.0625,1.0625,0.625,0.1875,1.6562,90.7,105.499,2016,6.4,437,0,NA,NA
Brett Frantz,Youngstown St.,NA,42449,3.2667,1,0.5667,0.0333,1.5667,89.3,116.26,2016,6.3,286,0,NA,NA
Jonny David,Kentucky,NA,42451,0.1818,0,0,0,0,59.3,110.404,2016,6.2,307,0,NA,NA
Chris Atkinson,Canisius,NA,42459,3.4848,1.9091,0.8182,0,1.2424,85.2,110.771,2016,5.9,183,0,NA,NA
Tyre Moore,Mercer,NA,42469,0.2667,0,0,0,0.2667,99.2,105.36,2016,6.4,133,0,NA,NA
DeVon Walker,Florida,NA,42485,1.6,0.24,0.2,0.24,1.68,72.2,101.572,2016,6.6,31,0,NA,NA
Kain Harris,Tulane,NA,42495,4.9091,0.3636,0.1212,0.1212,1.4545,90.3,107.316,2016,6.4,0,0,NA,NA
Dedric Lawson,Memphis,NA,42510,15.7879,2.5455,1.1818,1.6667,9.303,96.4,91.9,2016,6.9,100,0,NA,NA
Olalekan Ajayi,Cal St. Northridge,NA,42535,4.3333,0.375,0.6667,0.5,7.375,87.6,102.598,2016,6.11,269,0,NA,NA
Quadree Smith,Providence,NA,42595,1.7368,0.0526,0.1579,0.0526,1.0526,111.2,99.0132,2016,6.8,46,0,NA,NA
Greg Roy,Michigan St.,NA,42674,0,0,0,0,0,0,106.794,2016,6.3,263,0,NA,NA
Teyvon Myers,West Virginia,NA,42695,2.3793,0.5172,0.2414,0,0.7586,97.8,99.2968,2016,6.2,278,0,NA,NA
Andrew Sorrells,Texas Tech,NA,42698,0,0,0,0,0.1667,0,110.078,2016,6.3,983,0,NA,NA
Elijah Holifield,St. John's,NA,42701,0.4444,0.1111,0.1111,0,0.2222,44.8,108.77,2016,6.2,39,0,NA,NA
Mychal Mulder,Kentucky,NA,42736,0.5,0.3333,0.0417,0,1.125,98.3,98.6239,2016,6.4,307,0,NA,NA
Mikel Tyson,Alabama St.,NA,42739,3.1304,0.1739,0.1739,0.4783,2.7826,106.6,102.758,2016,6.6,79,0,NA,NA
Simi Socks,Incarnate Word,NA,42743,5.28,0.36,0.36,0.56,2.44,103.2,105.686,2016,6.6,198,0,NA,NA
Jake Kocher,Texas A&M Corpus Chris,NA,42744,1.5,0.3,0.7,0,1.4,113.7,94.1085,2016,6.3,2,0,NA,NA
Bryce Moore,Western Michigan,NA,42750,5.4138,1.1724,0.6552,0.069,2.2069,88.9,107.628,2016,6.2,256,0,NA,NA
Hakeem Anchrum,Pepperdine,NA,42790,0.2857,0.1429,0.1429,0,0.5714,99.5,105.262,2016,6.6,233,0,NA,NA
Nick Emery,BYU,NA,42791,16.1429,2.4286,1.4,0.1143,3.5429,112.7,100.787,2016,6.2,1422,0,NA,NA
Galen Robinson Jr.,Houston,NA,42795,7.9062,3.4375,1,0.0938,2.4062,108,104.35,2016,6,12,0,NA,NA
Drew Edwards,Providence,NA,42798,2.3939,0.697,0.3636,0.1212,1.5758,101,100.299,2016,6.3,46,0,NA,NA
Malcolm Simmons,Central Connecticut,NA,42862,2.5,0.25,0,0.25,1.5,77,113.683,2016,6.5,44,0,NA,NA
Parker Ernsthausen,Wright St.,NA,42873,1.4333,0.0333,0.3,0.0333,1.3333,96.7,98.4394,2016,6.11,268,0,NA,NA
Skyler Kolli,Northern Kentucky,NA,42884,0,0,0,0,0.5,0,96.2178,2016,5.1,254,0,NA,NA
Sacar Anim,Marquette,NA,42955,1.1176,0.0588,0.2353,0,0.4118,83.1,110.218,2016,6.5,198,0,NA,NA
Jordan Murphy,Minnesota,NA,42961,11.6452,0.7097,1.0323,1.0323,7.9677,97.9,100.838,2016,6.6,253,0,NA,NA
Cam Marotta,Marquette,NA,42964,0.3333,0,0,0,0,40.3,114.385,2016,5.1,198,0,NA,NA
Damiyne Durham,Cal St. Bakersfield,NA,43064,10.6552,0.6897,0.931,0.069,3.1724,102.8,94.3341,2016,6.4,123,0,NA,NA
Brian Kelley,Norfolk St.,NA,43091,1.5556,1.037,0.4074,0.1111,0.8889,73.7,111.677,2016,5.1,3,0,NA,NA
Nic Thomas,Houston Baptist,NA,43103,0,0,0,0,0,0,119.159,2016,6.2,19,0,NA,NA
Xavier Hallinan,Portland,NA,43182,0.5556,0.3333,0.1111,0,0.1111,86.1,112.523,2016,6,45,0,NA,NA
Marcus Romain,Mississippi Valley St.,NA,43198,18.6,2.3667,1.1333,0.3667,5.3667,95.6,104.913,2016,6.2,344,0,NA,NA
Ridell Camidge,Charlotte,NA,43200,4.0357,0.7857,0.25,0,1.9286,80,111.902,2016,6.3,203,0,NA,NA
Jon Davis,Charlotte,NA,43206,11.697,4.6667,1.2121,0.2424,2.8485,102.4,110.521,2016,6.2,203,0,NA,NA
Jacob Orender,Lafayette,NA,43213,0.25,0.0833,0,0,0.0833,35.4,119.163,2016,6,11,0,NA,NA
